day_index,date,history_days_used,candidate,method,quantile,margin_kw,historical_score,realized_candidate_score,mae_kw,daily_energy_error_kwh
198,2025-07-18,198,mean7_q80,mean7,0.8,126.57750000000004,6892.116356830771,11849.662646507131,181.31868015873002,2724.789980952378
199,2025-07-19,199,mean7_q80,mean7,0.8,145.2329885714288,7083.885864345136,4402.637492311424,148.52805710317463,-2454.8696266666707
200,2025-07-20,200,mean7_q80,mean7,0.8,150.5410542857143,6972.325702353627,4288.965418944998,128.56178628968257,-1353.686342380953
201,2025-07-21,201,mean7_q80,mean7,0.8,161.13750000000073,6889.212669438182,6118.920245730464,129.9788801587302,146.62962857141838
202,2025-07-22,202,mean7_q80,mean7,0.8,177.09035142857144,6816.645194621992,7305.228643096665,199.96120124999987,-2019.1600109523772
203,2025-07-23,203,mean7_q80,mean7,0.8,179.28581428571442,6823.633436933172,5135.368541396665,152.6241369047619,-1714.6423380952388
204,2025-07-24,204,mean7_q80,mean7,0.8,195.68249999999918,6795.9487748561705,8314.882272254768,225.50879970238077,-2412.869916666654
205,2025-07-25,205,mean7_q80,mean7,0.8,177.98726571428574,6593.427910296159,4046.096506035903,154.90464321428573,-2960.0788190476205
206,2025-07-26,206,mean7_q80,mean7,0.8,171.99779142857162,6474.80446198516,4814.992596866329,148.936853015873,-1255.6468323809568
207,2025-07-27,207,mean7_q80,mean7,0.8,172.996071428571,6450.2662885894115,6724.093389380716,158.93690148809506,-1349.115421428564
208,2025-07-28,208,mean7_q80,mean7,0.8,181.40062000000069,6486.422949169545,10694.436200010847,172.27272013888887,2377.9753557142794
209,2025-07-29,209,mean7_q80,mean7,0.8,196.32589428571438,6667.690850483839,7866.539430180566,192.10034734126984,-381.4127390476222
210,2025-07-30,210,mean7_q80,mean7,0.8,196.17991142857136,6723.371738280703,5015.2268948164765,171.88765198412696,-2946.335383809521
211,2025-07-31,211,mean7_q80,mean7,0.8,193.8523714285716,6700.864709293283,4851.411806379759,129.02271150793655,-1448.387004761908
212,2025-08-01,212,mean7_q85,mean7,0.85,287.80785857142894,6501.680763398996,9698.721444368075,491.0764929464288,-11785.835830714292
213,2025-08-02,213,mean7_q85,mean7,0.85,287.35639285714285,6393.13209859634,8036.6218139127395,422.5173210813492,-10140.41570595238
214,2025-08-03,214,mean7_q85,mean7,0.85,283.42122142857124,6466.856069990127,11627.824734311664,576.1746378968253,-13828.191309523807
215,2025-08-04,215,weighted14_q85,weighted14,0.85,260.23684123809556,6560.982960665076,7809.269148458411,393.4534347996034,-9442.88243519048
216,2025-08-05,216,weighted14_q85,weighted14,0.85,260.1702123809521,6516.709625644761,5831.055450907297,289.6442290740739,-6915.507173333328
217,2025-08-06,217,weighted14_q85,weighted14,0.85,233.71025695238075,6497.032172768165,8282.41214909564,248.12538600000002,-3219.000196063488
218,2025-08-07,218,weighted14_q85,weighted14,0.85,254.7833355714282,6482.936557191488,6642.094922008531,338.6791673058861,-8128.300015341266
219,2025-08-08,219,weighted14_q85,weighted14,0.85,246.97862785714278,6534.945483223369,6901.03228601782,360.23971800099196,-8645.753232023806
220,2025-08-09,220,weighted14_q85,weighted14,0.85,243.59517538095284,6580.211925092214,5355.681601009,210.45599434689177,-4091.184467388896
221,2025-08-10,221,weighted30_q85,weighted30,0.85,176.8864955053759,6517.213160917084,5202.915671821095,237.57913793025656,-5177.652225372753
222,2025-08-11,222,weighted14_q85,weighted14,0.85,233.61282647619043,6451.862576426671,4735.129339262007,183.94327469576717,-3710.3060834285698
223,2025-08-12,223,weighted30_q85,weighted30,0.85,167.23724161290306,6465.688095002946,4547.943887705116,145.62975428688773,-2165.815061738347
224,2025-08-13,224,weighted30_q85,weighted30,0.85,180.24147376344098,6303.339851124711,4096.41610234962,177.56335167413377,-3819.920559534051
225,2025-08-14,225,weighted30_q85,weighted30,0.85,186.23424466666683,6188.347206824198,5565.295123766759,189.02058154077062,-3310.8879637025098
226,2025-08-15,226,weighted30_q85,weighted30,0.85,192.83092741935567,6126.378311125647,5130.504206287822,257.2836663508067,-6055.205282455206
227,2025-08-16,227,weighted30_q85,weighted30,0.85,193.81321205376332,6098.446589207833,5142.2957016119,259.08994462029557,-6199.436995051969
228,2025-08-17,228,mean30_q85,mean30,0.85,161.57306749999998,6114.995390693539,6660.912337463514,285.72393092013886,-6027.470027638888
229,2025-08-18,229,weighted30_q85,weighted30,0.85,183.45128629032203,6060.840743936683,3829.8569970450103,173.27422094272686,-3537.9105309766965
230,2025-08-19,230,weighted30_q85,weighted30,0.85,189.8877868709677,6056.637388944644,3880.048292617225,154.83149233758954,-3173.644961869176
231,2025-08-20,231,weighted30_q85,weighted30,0.85,190.89959502150535,6056.558566784759,15905.872465085065,237.4153223018967,3614.380734284946
232,2025-08-21,232,mean30_q90,mean30,0.9,253.9564000000016,6351.916133388801,4675.75415738978,184.6683340046302,-3536.0408627777997
233,2025-08-22,233,mean30_q90,mean30,0.9,260.5317833333336,6324.101377187928,4599.82215552178,183.039667615741,-3674.4872305555627
234,2025-08-23,234,mean30_q90,mean30,0.9,263.5169999999987,6336.530855799451,5069.459094530616,133.01816256944414,-1437.3021138888728
235,2025-08-24,235,mean30_q90,mean30,0.9,265.78458299999966,6282.173319871045,4755.596661727681,246.25784830324073,-5565.238077388885
236,2025-08-25,236,mean30_q90,mean30,0.9,270.6489453333344,6312.870919617091,10919.395866441188,172.845542523148,2156.467478777765
237,2025-08-26,237,mean30_q90,mean30,0.9,307.20576266666706,6532.17837523199,3714.1940334753563,168.97129692129647,-3442.223805888895
238,2025-08-27,238,mean30_q90,mean30,0.9,307.3543186666669,6481.711504636276,7499.418638788375,146.83759094444446,-326.2884740000029
239,2025-08-28,239,mean30_q90,mean30,0.9,315.59760199999977,6408.056522610986,10719.15735101743,184.59019253703707,1857.5331646666696
240,2025-08-29,240,mean30_q90,mean30,0.9,331.13518000000005,6519.565584853498,4719.535463323833,106.47175467592594,-273.2773811111108
241,2025-08-30,241,mean30_q90,mean30,0.9,351.42472333333353,6495.754623633204,5634.37586835261,245.19371682870374,-5209.025929444446
242,2025-08-31,242,mean30_q90,mean30,0.9,339.29928866666705,6493.147777185556,4094.264658988543,109.95381081944451,-995.8156616666704
243,2025-09-01,243,mean30_q90,mean30,0.9,362.1447433333326,6390.944982969188,5157.589185619223,173.44735937499976,-2400.5537649999887
244,2025-09-02,244,mean30_q90,mean30,0.9,377.9714053333336,6359.520668140181,3541.701370077985,137.13599189814815,-2472.8631422222247
245,2025-09-03,245,mean30_q90,mean30,0.9,391.0773566666667,6141.4269179851335,6422.133954345056,163.94009946759263,-1296.4708916666668
246,2025-09-04,246,mean30_q90,mean30,0.9,415.42719866666704,6096.969658534135,6440.918252155039,201.02550538425933,-3075.8591016666724
247,2025-09-05,247,mean30_q90,mean30,0.9,426.8437499999993,6096.688904546835,4620.4519815567155,207.14722710648115,-4516.72026388888
248,2025-09-06,248,mean30_q90,mean30,0.9,425.0214899999998,6030.549785655794,6819.8478969500065,245.12526793981488,-4286.479410555553
249,2025-09-07,249,mean30_q90,mean30,0.9,439.81238266666725,5999.621352863325,3436.9966805800145,131.61887847685205,-2344.9834085555603
250,2025-09-08,250,mean30_q90,mean30,0.9,449.20075199999945,5828.770955237398,10565.947178916082,176.58901493981466,1065.5784234444527
251,2025-09-09,251,mean30_q90,mean30,0.9,487.5300000000002,5976.912794250182,5827.1933178193885,264.8306447916667,-5675.5806483333345
252,2025-09-10,252,mean30_q90,mean30,0.9,501.7298159999987,5976.741138490104,10467.423774170094,146.08457276851865,2076.6255442222377
253,2025-09-11,253,mean30_q95,mean30,0.95,756.1813130000013,6129.796305695426,6754.762411829275,359.33436779861154,-8624.024827166677
254,2025-09-12,254,weighted30_q90,weighted30,0.9,550.8979904516142,6179.653991097149,3896.922805040944,178.50167624641645,-4111.817763964176
255,2025-09-13,255,mean30_q90,mean30,0.9,567.1962499999998,6130.813615306639,5115.9579542798865,276.63692115740736,-6419.119908888887
256,2025-09-14,256,mean30_q90,mean30,0.9,576.3256510000003,6097.3222540955285,4377.759371941454,111.37589405787048,-692.4792001666679
257,2025-09-15,257,mean30_q95,mean30,0.95,779.1538834999999,6011.866805857853,6221.615009373283,333.38544424652775,-8001.250661916665
258,2025-09-16,258,mean30_q95,mean30,0.95,779.2396871666671,5940.796277836578,4738.572977873115,213.3130304039352,-4886.565040194445
259,2025-09-17,259,mean30_q95,mean30,0.95,784.3941366666663,5853.243031636183,4247.4369914998315,183.54056219907392,-3865.422970555551
260,2025-09-18,260,mean30_q95,mean30,0.95,792.5289829999994,5811.2583830799795,4201.394283951818,218.84775994675888,-5164.291055055544
261,2025-09-19,261,mean30_q95,mean30,0.95,796.5925053333334,5753.478030928348,3038.0926274818476,134.37030295833335,-2829.303632999997
262,2025-09-20,262,mean30_q95,mean30,0.95,790.5069034999999,5559.744647129774,5430.353472427546,191.34912278356464,-3411.764635249994
263,2025-09-21,263,mean30_q95,mean30,0.95,805.3383215000006,5560.313539915202,6186.655159293955,287.56007176736125,-6764.571567250003
264,2025-09-22,264,mean30_q95,mean30,0.95,810.234158666667,5587.455067210706,4415.773421750959,210.4688210972224,-5051.251706333337
265,2025-09-23,265,mean30_q90,mean30,0.9,669.7139733333333,5564.150709726176,4334.982409978393,138.92769444444448,-2093.2498566666654
266,2025-09-24,266,mean30_q95,mean30,0.95,823.783886333333,5533.087163521061,4289.640608386252,213.82859286342565,-5125.750069611104
267,2025-09-25,267,mean30_q90,mean30,0.9,670.1309216666676,5302.95353263653,3300.1578671747816,159.22950755787073,-3739.4066352777886
268,2025-09-26,268,mean30_q90,mean30,0.9,673.3669030000002,5289.152327093176,6107.461771845434,129.2184479282408,-334.11333450000086
269,2025-09-27,269,mean30_q90,mean30,0.9,681.836054000001,5242.753764861745,6192.026733987237,182.9442864120372,-2372.3012921111244
270,2025-09-28,270,mean30_q90,mean30,0.9,687.0978950000004,5091.849410960738,3130.812251055694,99.77824984953723,-1359.4678769444515
271,2025-09-29,271,mean30_q90,mean30,0.9,696.5574299999989,5038.891970551801,2704.389275246382,135.32610344907366,-3187.3069316666556
272,2025-09-30,272,mean30_q90,mean30,0.9,697.6900473333327,4941.225750781594,4157.8364646532755,102.11779624074069,-722.6206057777699
273,2025-10-01,273,mean30_q90,mean30,0.9,727.6089576666669,4943.344810970419,10613.644669967516,561.2533232430559,-13470.07975783334
274,2025-10-02,274,mean30_q90,mean30,0.9,720.843811333333,5125.213327115362,9072.791064988587,471.64992092129626,-11319.59810211111
275,2025-10-03,275,mean30_q90,mean30,0.9,720.5020959999999,5309.582983612382,7507.941238712123,398.52123001388895,-9564.509520333335
276,2025-10-04,276,mean30_q90,mean30,0.9,712.2225000000008,5345.776559757951,4166.89755648784,213.2578898611115,-5118.189356666675
277,2025-10-05,277,mean30_q90,mean30,0.9,702.4934300000004,5269.975869902377,7218.149902976782,367.47419351851875,-8819.380644444449
278,2025-10-06,278,mean30_q90,mean30,0.9,699.7331249999995,5356.5658006163785,5256.262778740995,260.1703653587961,-6244.088768611106
279,2025-10-07,279,mean30_q90,mean30,0.9,693.2614999999994,5304.4462966760775,4744.034155555497,243.3324942592591,-5839.979862222219
280,2025-10-08,280,weighted30_q85,weighted30,0.85,487.1627191612891,5325.035624236505,5207.31529300912,241.51187265964705,-5644.76802636916
281,2025-10-09,281,weighted14_q80,weighted14,0.8,291.61195333333353,5125.632441859987,3755.5977989521753,175.92269650793656,-3993.61741904762
282,2025-10-10,282,weighted14_q80,weighted14,0.8,290.9309158095236,5072.59076408722,3848.1306919258777,215.03821451058198,-5160.296578920634
283,2025-10-11,283,weighted14_q80,weighted14,0.8,263.4633952380955,4752.991426064683,4848.093039824822,87.35348243386244,836.6232895238081
284,2025-10-12,284,mean7_q80,mean7,0.8,277.13864285714175,4747.600728891538,4338.649045067861,126.66001865079342,-1470.79963333332
285,2025-10-13,285,weighted14_q80,weighted14,0.8,282.09255657142876,4772.3031160825785,2868.9728210670096,142.48206655555566,-2989.1649286984148
286,2025-10-14,286,weighted14_q80,weighted14,0.8,277.2346598095244,4708.439687353546,4031.2548915822545,65.27686734788348,405.1758554603084
287,2025-10-15,287,weighted14_q80,weighted14,0.8,282.36909828571453,4618.746249342538,7405.760594522142,115.90855335185185,1657.6670864761884
288,2025-10-16,288,weighted30_q80,weighted30,0.8,373.0410483870967,4681.9611547337,7636.162654489055,124.27809873506573,1013.9317856989279
289,2025-10-17,289,weighted30_q85,weighted30,0.85,450.25067712903166,4789.909921726075,2760.6217566221903,89.46310624678904,-1334.513877428311
290,2025-10-18,290,weighted30_q85,weighted30,0.85,445.7703059569893,4693.620874125768,3595.9616578878304,103.39600277583638,-1171.9556504480306
291,2025-10-19,291,weighted30_q85,weighted30,0.85,454.63925951612873,4692.543951525512,5457.0405577678,111.72859117868873,-51.15257966845547
292,2025-10-20,292,mean7_q80,mean7,0.8,289.59654285714214,4727.076326994499,6938.894887745722,134.12284632936496,-398.5192499999912
293,2025-10-21,293,mean30_q80,mean30,0.8,467.6622119999996,4720.56110451245,9326.346207521896,131.0692654861113,2609.453576111117
294,2025-10-22,294,mean7_q85,mean7,0.85,389.80228714285744,4777.913707209566,6515.301529000594,168.75266655753975,-1970.6337864285738
295,2025-10-23,295,mean7_q85,mean7,0.85,401.4467628571419,4880.219167362889,3879.960407237615,187.1161740873012,-4265.452574285704
296,2025-10-24,296,mean7_q85,mean7,0.85,398.5749828571431,4857.804566302569,3392.8437260319065,176.618404404762,-4238.841705714288
297,2025-10-25,297,mean7_q85,mean7,0.85,393.8632071428573,4843.71568440148,3377.3792492942866,154.15061264880964,-3422.6777083333354
298,2025-10-26,298,mean7_q85,mean7,0.85,397.44407142857216,4830.64849224233,3731.3254337376225,178.05367390873036,-4102.634854761911
299,2025-10-27,299,mean7_q85,mean7,0.85,383.46387999999894,4753.107189645869,5062.485268354283,250.26922033730136,-5482.900375714276
300,2025-10-28,300,mean7_q80,mean7,0.8,288.16817999999967,4690.433079808978,2794.717363918091,98.07926236111096,-1667.6768757142827
301,2025-10-29,301,mean7_q80,mean7,0.8,277.93014857142816,4643.047290771293,7221.422625458098,123.17068025793651,1607.4680804761933
302,2025-10-30,302,mean7_q85,mean7,0.85,381.75586285714246,4768.080130219595,3141.65324119833,155.5760546031744,-3725.421907619043
303,2025-10-31,303,mean7_q80,mean7,0.8,283.33724571428576,4731.196828424206,5431.533269475947,106.6040233333333,1353.3498771428533
304,2025-11-01,304,mean7_q85,mean7,0.85,386.53329142857183,4517.723856807562,2241.0766567143837,98.6917906150795,-2140.795355714289
305,2025-11-02,305,mean7_q85,mean7,0.85,391.54438571428636,4294.92435944964,2748.8301921466673,111.70999950396842,-2253.399616666673
306,2025-11-03,306,mean7_q85,mean7,0.85,402.62978857142843,4161.559160894186,4852.813238602905,165.13960968253966,-2154.998469523808
307,2025-11-04,307,mean7_q85,mean7,0.85,419.99552142857146,4222.759446917265,3895.9544658392865,199.0881622519842,-4678.86510357143
308,2025-11-05,308,mean7_q85,mean7,0.85,424.34844714285765,4174.150686696886,2824.7313136016223,135.50253502976204,-3227.202067380955
309,2025-11-06,309,weighted14_q85,weighted14,0.85,443.5653594285714,4152.853378717185,5636.2287257612115,135.86368161111108,-1140.4131089523803
310,2025-11-07,310,mean7_q85,mean7,0.85,425.8157942857154,4236.525394360592,4778.560498723949,222.58385130952405,-4897.285641904771
311,2025-11-08,311,weighted30_q90,weighted30,0.9,706.8511161290319,4222.90293259179,3926.9422220147885,188.94183214157687,-4467.463295053758
312,2025-11-09,312,weighted30_q90,weighted30,0.9,708.4289243870965,4151.70838135965,3171.0766825706532,140.16533684767012,-3073.782345362003
313,2025-11-10,313,weighted30_q90,weighted30,0.9,716.6469475698925,4034.0813694771005,2346.1585128684314,93.17053995758658,-1572.1094296344072
314,2025-11-11,314,weighted30_q90,weighted30,0.9,725.5345415053768,4005.3470959226906,3191.044888286262,165.61183664874574,-3974.6840795698977
315,2025-11-12,315,weighted30_q90,weighted30,0.9,725.7361556989249,3970.186726632166,3257.2828770854358,182.14853917114704,-4371.564940107529
316,2025-11-13,316,weighted30_q90,weighted30,0.9,725.8565725806452,3915.6311387418946,4128.130234280841,178.2032248095878,-3598.6868671146935
317,2025-11-14,317,weighted30_q90,weighted30,0.9,734.2760564516128,3978.032717453405,3260.0327597809687,136.06699239620673,-2780.0542000179203
318,2025-11-15,318,weighted30_q90,weighted30,0.9,735.2939516129034,3965.9062467745944,2777.6464757050935,139.33639596923544,-3303.8044042652355
319,2025-11-16,319,weighted14_q85,weighted14,0.85,429.1720053333332,3814.836355313027,3221.059021891903,123.16804028306878,-2231.2953991111085
320,2025-11-17,320,weighted14_q85,weighted14,0.85,426.2386644285709,3813.423266652963,2539.1638642393,136.00266209490712,-3235.8971757698346
321,2025-11-18,321,weighted14_q85,weighted14,0.85,417.8317776666675,3776.956053600073,3683.4237790604225,127.96009059292344,-1722.1507561031808
322,2025-11-19,322,weighted14_q85,weighted14,0.85,413.7124504761898,3732.202620152934,2135.923744823109,95.4675431613754,-2039.647224126976
323,2025-11-20,323,weighted14_q85,weighted14,0.85,409.84100361904746,3586.0550603243114,3466.9299845048963,135.1982791560846,-2629.136944952378
324,2025-11-21,324,weighted14_q85,weighted14,0.85,394.3196428571446,3482.2150651469337,2827.5382698656604,127.69914810846613,-2861.8406142857298
325,2025-11-22,325,weighted14_q80,weighted14,0.8,324.2807788571429,3338.881854106921,2618.6427918007685,91.27803273544967,-1629.2970954285688
326,2025-11-23,326,weighted14_q80,weighted14,0.8,327.49105142857104,3315.762022415367,4719.505724801098,151.97107055555554,-2194.981666031743
327,2025-11-24,327,weighted14_q85,weighted14,0.85,399.831652095238,3381.0453173864,3610.657237832841,183.75087732738086,-4398.017439888887
328,2025-11-25,328,weighted14_q85,weighted14,0.85,394.4976911904762,3387.013579976077,2104.239315106751,94.74783044477515,-2068.3968509920624
329,2025-11-26,329,weighted14_q85,weighted14,0.85,399.29076247619025,3350.3733009814346,2185.823331725981,89.6547524629629,-1852.989452126981
330,2025-11-27,330,weighted14_q85,weighted14,0.85,400.1142387142867,3278.926180142545,2692.013496208211,120.95947290707694,-2703.697804976198
331,2025-11-28,331,weighted14_q85,weighted14,0.85,400.87903276190514,3271.004225519485,2455.009627338055,121.32632445238116,-2848.352652952386
332,2025-11-29,332,weighted14_q80,weighted14,0.8,330.9517857142855,3118.9232400495575,6776.610739246369,128.97171973544977,1717.7603330158756
333,2025-11-30,333,weighted14_q80,weighted14,0.8,345.8312257142858,3257.6219808111637,3393.7834294276026,74.92102916666667,302.7573873015855
334,2025-12-01,334,weighted14_q80,weighted14,0.8,341.99303295238167,3196.3377700249216,3344.715172513583,106.52092318121707,-1481.0232640317522
335,2025-12-02,335,weighted14_q80,weighted14,0.8,340.8687041904766,3235.823684913824,4285.568881684505,77.74654567592592,389.8643403492013
336,2025-12-03,336,weighted14_q80,weighted14,0.8,347.33556857142867,3291.8727625005345,3376.2976034633016,102.00753895502649,-979.0994619047625
337,2025-12-04,337,weighted14_q80,weighted14,0.8,346.8963078095236,3250.5390790352035,1947.1555267065655,106.49130612169313,-2538.821266412698
338,2025-12-05,338,weighted14_q80,weighted14,0.8,342.2478809523811,3195.4982095871874,2770.2143634111117,100.32510353835981,-1747.4631553968259
339,2025-12-06,339,weighted14_q80,weighted14,0.8,342.2327247619049,3217.919123241688,3489.1707608902707,90.23735234126987,-351.3143123809533
340,2025-12-07,340,weighted14_q80,weighted14,0.8,334.2033647619046,3111.601285179401,2119.182335371046,102.52217441798933,-2418.468311428569
341,2025-12-08,341,weighted14_q80,weighted14,0.8,328.31052685714343,3010.1140997024113,3331.2728416236905,108.37217022751335,-1770.2348083174656
342,2025-12-09,342,weighted14_q80,weighted14,0.8,331.66131542857113,3026.894996945157,2326.1056056165953,122.94125902380944,-2869.6373826031727
343,2025-12-10,343,weighted14_q80,weighted14,0.8,329.01890266666624,2994.1729706606175,2749.44200864864,99.8902243478835,-1685.975089301584
344,2025-12-11,344,weighted14_q80,weighted14,0.8,316.3985714285709,3013.3677550965685,3214.112430831378,157.91424501322732,-3694.219981904757
345,2025-12-12,345,weighted14_q80,weighted14,0.8,315.33711238095293,3053.0940691989517,3308.117765181202,105.67466813492064,-806.5730930158782
346,2025-12-13,346,weighted14_q80,weighted14,0.8,320.32245371428564,3076.1634099919197,2669.8594445360786,85.64302488888886,-1299.7643826666683
347,2025-12-14,347,mean7_q80,mean7,0.8,278.986742857143,3014.9644031497783,2458.8112932340464,99.10892480158734,-2022.4446809523836
348,2025-12-15,348,mean7_q80,mean7,0.8,269.2735714285709,3004.668248747665,2963.145027804764,96.95480823412692,-1257.6984785714233
349,2025-12-16,349,mean7_q80,mean7,0.8,272.4927257142855,3034.668557855139,2141.0457776689063,89.72739073412693,-1926.0093299999965
350,2025-12-17,350,mean7_q80,mean7,0.8,273.9215771428572,2983.9143252184276,2750.6170133926653,136.72180305555554,-3281.3232733333325
351,2025-12-18,351,mean7_q80,mean7,0.8,271.2801714285715,2998.932652729576,2688.7174390354767,162.47118561507943,-3889.203916666668
352,2025-12-19,352,mean7_q80,mean7,0.8,258.03977714285725,2966.686909278734,2524.084664168143,115.70685121031748,-2623.9060185714293
353,2025-12-20,353,mean7_q80,mean7,0.8,252.44034857142836,2963.2163767717534,1997.006447480761,110.18053628968246,-2591.765861428569
354,2025-12-21,354,mean7_q80,mean7,0.8,245.8697057142854,2927.6982672009617,2874.3162393402845,110.40586726190469,-1944.4761590476157
355,2025-12-22,355,mean7_q80,mean7,0.8,250.7010371428578,2938.666260438725,2039.6789583116242,103.78959148809548,-2490.9501957142916
356,2025-12-23,356,mean7_q80,mean7,0.8,243.29464285714266,2927.6800355407427,2615.987951996902,133.45347876984115,-3202.883490476188
357,2025-12-24,357,mean7_q80,mean7,0.8,231.9383200000001,2870.388980048915,2626.528834194095,112.57955357142858,-2285.939482857143
358,2025-12-25,358,mean7_q80,mean7,0.8,235.19536857142887,2849.278683275436,2640.0260511415245,111.54786605158735,-2219.4403776190493
359,2025-12-26,359,mean7_q80,mean7,0.8,231.20836285714296,2862.007888351445,2288.4380730031435,92.33063861111117,-1605.6962114285727
360,2025-12-27,360,mean7_q80,mean7,0.8,220.47321428571433,2865.3349216705346,2119.494205893571,76.11395386904766,-1372.1651880952395
361,2025-12-28,361,mean7_q80,mean7,0.8,218.7435857142857,2850.8023834169962,2562.518878163094,128.90948829365072,-3093.8277190476174
362,2025-12-29,362,mean7_q80,mean7,0.8,210.56192571428636,2868.0583689037235,2622.4185795948597,109.30406591269859,-2272.7994419047673
363,2025-12-30,363,mean7_q80,mean7,0.8,198.53764285714283,2716.1034201909492,2784.411841651666,139.84915803571425,-3254.911264285713
364,2025-12-31,364,mean7_q80,mean7,0.8,182.44372571428596,2687.4249632288256,2457.1237247084255,71.89188765873018,-859.5776323809553
